Pathway,RHL3145,RHL3151,RHL3153,RHL3513,RHL3538,RHL3539,RHL3540,RHL3541,RHL3542,RHL3545,RHL3546,RHL3547,RHL3548,RHL3549,RHL3552,RHL3553,RHL3554,RHL3555,RHL3556,RHL3559,RHL3560,RHL3561,RHL3563,RHL3565,RHL3566,RHL3572,RHL3573,RHL3574,RHL3577,RHL3578,RHL3579,RHL3580,RHL3581,RHL3871,RHL3872,RHL3873,RHL3874,RHL3875,RHL3946,RHL3947,RHL3948,RHL3949,RHL3950,RHL3951,RHL3952,RHL3953,RHL3954,RHL3955,RHL4237,RHL4238,RHL4239,RHL4240,RHL4241,RHL4242,RHL4243,RHL4246,RHL4247,RHL4248,RHL4251,RHL4252,RHL4253,RHL4254,RHL4255,RHL4256,RHL4257,RHL4262,RHL4263,RHL4264,RHL4265,RHL4274,RHL4275,RHL4276,RHL4277,RHL4279,RHL4280,RHL4281,RHL4282,RHL4283,RHL4413,RHL4414,RHL4415,RHL4416,RHL4419,RHL4420,RHL4421,RHL4422,RHL4423,RHL4424,RHL4425,RHL4426,RHL4427,RHL4432,RHL4433,RHL4434,RHL4465,RHL4466,RHL4468,RHL4469,RHL4470,RHL4471,RHL4472,RHL4473,RHL4474
REACTOME_SIGNALING_BY_CSF3_G_CSF,0.281475091,0.514216735,0.459236925,-0.056139558,-0.354218239,-0.419594313,-0.342047547,-0.450614272,-0.073857159,0.094674091,0.332662828,-0.320750607,0.353657641,0.282122874,0.284588422,0.220252572,0.371367748,0.154943264,0.153554266,0.274460142,0.329038705,0.116688784,0.36008684,-0.023889042,-0.281047916,0.237028703,-0.247199407,-0.021635814,-0.283378017,-0.277750489,0.02674132,0.034584895,0.3948718,-0.164216509,-0.092488871,-0.031264356,-0.310762026,-0.256968118,-0.290214279,-0.235157842,-0.316826974,-0.333293771,-0.284794701,-0.21854249,-0.114487361,-0.171099859,-0.18866919,-0.042122411,-0.232654368,-0.093184401,-0.271588109,-0.151584318,-0.479675933,-0.250578657,-0.203872442,-0.265900137,-0.436657205,-0.344048023,0.003973093,0.135766221,0.325089292,0.155083918,0.115744712,0.329129628,-0.563861772,-0.318291179,-0.53988223,-0.169559621,-0.021952473,-0.101356252,0.019901472,-0.008302004,0.057582441,0.12103635,-0.353160371,0.296128124,-0.449561655,-0.157471697,0.275726187,0.051570983,0.173617309,-0.109766577,0.049727297,-0.065405007,-0.125407693,-0.123973318,-0.38552562,-0.047742014,0.1472478,0.11262943,0.122774969,0.144593444,0.258603314,0.567170138,0.595850775,-0.199509044,0.162437809,0.14373026,0.258834005,0.027748169,0.001260443,-0.149220669,0.314185064
REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE,-0.306649799,-0.267538993,0.235484496,-0.104964668,-0.298641999,-0.018271243,-0.265336044,-0.268660356,-0.220398514,0.104016312,0.035341885,0.227197692,0.073459713,0.166404511,0.450825547,0.404518677,0.437929211,0.428141705,0.431459564,0.313971507,0.32476728,0.091312584,0.091138242,-0.025342124,-0.399885772,-0.399244851,-0.456302911,-0.374748086,-0.491466034,-0.354330914,-0.38602672,-0.414828426,0.358025338,-0.093290467,-0.176459137,-0.172075512,-0.235165161,-0.238917978,-0.148215072,-0.07123845,-0.224469947,-0.227762869,-0.177676222,-0.227111813,-0.457049703,-0.238189608,-0.132853909,-0.195728896,0.07424764,-0.285518564,-0.070435014,-0.067651679,-0.067680108,-0.226161424,-0.006620494,0.078509927,0.270152735,0.170643855,-0.230402071,-0.045765537,-0.012169516,0.023388649,0.023296678,-0.094167058,-0.380631203,0.445794231,-0.074277626,0.417251658,0.44275825,-0.067881102,0.149388205,0.165106544,0.160736286,-0.414024652,-0.229872865,-0.273537435,0.261705697,0.276570117,0.077591261,0.074572157,0.079851883,0.086080611,0.025184035,0.042760297,-0.210951288,-0.245269045,-0.396341213,-0.000176535,-0.211937584,-0.142452541,-0.186999358,-0.337156798,-0.213090789,0.083182465,0.384149682,-0.261445109,-0.109639733,-0.048912756,-0.019552935,0.211479905,0.109651296,-0.137735827,-0.016403898
REACTOME_DISEASES_OF_DNA_REPAIR,-0.623463665,-0.649865273,0.234417557,0.378031245,0.076984946,0.439017253,-0.11839963,0.350974804,0.184885906,0.287640462,-0.03061983,0.45009807,0.024314019,0.210317773,0.396128732,0.230977139,0.24694491,0.37529373,0.432651539,-0.167941937,-0.199529689,0.185659178,-0.458168349,-0.356273279,-0.197194581,-0.566626877,-0.342316268,-0.260353249,-0.588961194,-0.624299885,-0.687551698,-0.644319076,-0.286037994,-0.441248298,-0.383847989,-0.417283198,-0.362391549,-0.362425758,-0.514297781,-0.297641614,-0.499722419,-0.422497864,-0.430371246,-0.154672571,-0.501899761,-0.424955797,0.080101655,-0.418292274,0.456773665,-0.249272462,0.004862622,-0.342538672,0.451983879,0.044945668,0.337119369,0.253223382,0.394200794,0.331736293,0.30957707,-0.081432372,-0.172993822,0.231775963,0.114316757,-0.275996717,-0.050556318,0.405326936,0.308824338,0.544171255,0.56709215,-0.499015614,-0.184479068,-0.219560763,-0.209002316,-0.206603769,-0.212379233,0.198444757,0.450458509,0.442100934,-0.23644705,0.20649425,-0.169185041,-0.546960913,-0.17884951,0.04711239,-0.132524835,-0.285756171,-0.118255389,0.565556746,0.416082286,0.383196703,-0.041352766,-0.249214439,-0.44401251,0.127350512,0.450362777,-0.094006915,0.126103342,0.220333586,0.261700085,0.555152826,0.370937443,-0.177742382,0.251961373
REACTOME_SARS_COV_1_INFECTION,-0.202919588,-0.153499318,0.070114857,-0.094347074,-0.279816679,-0.188586051,-0.163329938,-0.131195948,-0.084581742,-0.116429971,0.015102509,-0.056053663,-0.121133259,0.05527787,-0.113834097,-0.110221276,-0.042871121,-0.135900457,-0.099792887,0.154837916,0.08071991,0.078144385,-0.061603027,0.223484017,-0.112796563,-0.028375569,-0.097200695,-0.109338488,-0.208485802,-0.228021545,-0.113759565,-0.070272884,-0.081353356,0.147661884,0.173182768,0.182337404,0.140100776,0.209960712,0.058456572,-0.055059107,-0.101617193,-0.099504632,-0.09686181,0.094328108,-0.110870513,-0.210982441,0.020653358,0.017798924,0.138686582,0.097322761,0.083729257,0.089416514,0.207060005,0.115655075,0.246867932,-0.035338662,-0.1088143,-0.222427932,-0.189373547,0.026285427,0.017410689,0.013982954,-0.00429947,-0.061500329,-0.517471631,-0.350680006,-0.508759814,-0.113297466,0.023046725,-0.052399092,0.179582184,0.194893229,0.205900513,0.005237605,-0.333856699,0.116264141,-0.059975954,-0.072239793,0.01895139,-0.030649011,0.036598262,-0.042969514,-0.048941635,0.021214275,-0.160396071,-0.098446129,-0.29677575,-0.040056825,-0.073114578,0.076282176,-0.067182405,0.25360043,0.147941762,0.185802877,0.222971963,-0.0818973,-0.08024884,-0.157836729,0.029007993,-0.019242025,0.024886408,0.062465041,-0.01094564
REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS,-0.223291135,-0.220368734,-0.049218197,0.196085529,-0.145887503,-0.023949712,0.042039221,0.064543325,0.177546497,0.046002537,0.012140524,-0.023338759,-0.034127265,0.052540617,0.061642188,0.012564041,0.051644971,-0.002023424,0.076481059,0.193378382,0.150809371,0.237787385,-0.025995688,-0.004530809,-0.126506741,0.018658879,-0.216881459,-0.215092181,-0.123763221,-0.214981171,0.03345633,-0.02450485,-0.002086471,-0.027022055,-0.012123266,0.067527678,-0.036698337,0.000239817,0.033395061,0.122503487,0.201403709,0.070585498,0.01582913,-0.177512848,-0.063617115,-0.107140829,-0.161412818,-0.149546639,0.002860482,0.184597509,0.109951866,0.066597837,0.161458833,0.170129872,0.153163419,-0.060243029,-0.1148389,-0.067159737,0.059628905,-0.062982466,-0.073572968,-0.044012968,-0.096986899,-0.032265973,-0.448833622,-0.151070939,-0.397415443,0.019285628,0.07000464,-0.235851279,-0.039374214,-0.181164013,-0.01894688,-0.328759111,-0.343476212,-0.226450388,-0.019085099,0.201694014,0.179369442,0.239545224,0.181829724,0.086753424,0.224885266,0.269337941,-0.082707678,-0.14455583,-0.060905335,-0.138196945,0.080129569,0.049473886,0.023030385,0.099962236,0.062764056,0.10770826,0.049993469,0.028564576,-0.206813903,-0.275340714,-0.023229823,-0.019050985,-0.071044437,-0.147564621,0.007060123
REACTOME_TRANSLATION_OF_REPLICASE_AND_ASSEMBLY_OF_THE_REPLICATION_TRANSCRIPTION_COMPLEX,-0.417322262,-0.361771382,-0.197724421,0.011112906,-0.415839316,-0.203546413,-0.410832465,-0.337294441,-0.190335065,-0.327069352,-0.321980893,-0.028696449,-0.320873972,-0.197410609,-0.604530504,-0.524539729,-0.492861517,-0.564618575,-0.479639631,0.126416203,-0.188541969,0.100098818,-0.354643719,0.36084584,0.298670231,0.044384639,-0.011846665,0.034520921,-0.343964859,-0.27480717,-0.2817952,-0.233053682,-0.371522758,-0.16374142,-0.06992005,-0.243694753,-0.182602227,-0.049551653,0.334398008,-0.014119056,0.096469964,-0.187248775,0.057200165,-0.071258205,-0.157877718,-0.088768558,0.026200451,0.22637058,0.193620612,-0.053169628,-0.008546831,0.125536115,0.381833356,0.092200671,0.397998166,0.039943723,-0.109893982,-0.216218441,0.027979647,0.094868663,0.142789108,0.02210088,0.114092909,-0.000611296,-0.377725194,-0.246164531,-0.551052332,0.098962634,0.201490495,0.127825569,0.569694233,0.551469641,0.495838045,0.214525125,-0.000168894,0.36056433,0.188150464,0.26397147,-0.367691997,-0.382005197,-0.349124956,-0.60020808,0.065090299,0.18611135,0.133310867,0.310054248,-0.143004916,0.179305299,0.207175867,0.150899907,-0.186250931,0.477519722,0.471463623,0.260073014,0.313305661,0.264410385,-0.017675709,0.143980299,0.228122889,-0.017937443,0.420946334,0.211966593,0.305944736
REACTOME_SARS_COV_INFECTIONS,-0.303993863,-0.288709475,0.01356648,0.01019118,-0.246851999,-0.051491591,-0.056413104,-0.02440475,0.039844359,0.003618593,0.046306298,-0.031206034,-0.050190217,0.131664892,0.039507535,0.006924317,0.057762907,-0.013320183,0.043021992,0.235560191,0.156451492,0.184642055,-0.018866609,0.091429843,-0.133893096,-0.052781958,-0.222670712,-0.176779055,-0.229195016,-0.273439539,-0.129471806,-0.143123819,-0.02557902,0.073193022,0.097311386,0.123258226,0.053258012,0.11304467,0.05061018,0.084284239,0.111877482,-0.004092577,0.004791974,-0.103828981,-0.144742541,-0.199500093,-0.126142508,-0.143198524,-0.008359299,0.1303458,0.191638359,0.211767339,0.221923733,0.22513361,0.242829142,-0.001008581,-0.071263768,-0.05520086,-0.078007598,-0.040094738,0.001272663,0.004394931,-0.035373377,-0.061722921,-0.475926073,-0.247759658,-0.438386575,-0.038729317,0.096325132,-0.209240277,0.027612862,-0.056316346,0.06754512,-0.221670599,-0.340351682,-0.096121883,-0.026386497,0.13246811,0.056135981,0.057743895,0.061510938,-0.018310657,0.127030342,0.221034254,-0.131002171,-0.154483163,-0.185423451,-0.128486182,0.005695938,0.056745453,-0.019411599,0.176884398,0.110259595,0.189492451,0.194690549,-0.069291484,-0.199619212,-0.285858137,-0.049880417,-0.03036903,0.019626638,-0.078932631,0.019618196
REACTOME_FLT3_SIGNALING_IN_DISEASE,0.046151854,0.196155987,0.438784572,0.050555059,-0.235001956,-0.284999517,-0.301001932,-0.271636244,0.079693806,0.072307079,0.115893642,-0.094987788,0.098918715,0.234557354,0.152858208,0.033956476,0.056813532,-0.03515113,0.001544674,0.170246816,0.064041842,0.163829741,0.082822709,-0.224742984,-0.186002388,0.053803836,-0.342131935,-0.196526465,-0.121602625,-0.043998026,0.073907765,0.047071128,0.121198851,-0.049475563,-0.041839403,0.049978524,-0.16117064,0.010838657,-0.268996658,-0.055490865,-0.297086439,-0.139504929,-0.31280142,-0.189226139,-0.1511436,-0.023783421,-0.280651634,0.06703167,0.058305452,-0.088683162,-0.096331053,0.200863733,-0.186510801,0.220623745,0.134078627,-0.262992221,-0.377647894,-0.354700478,0.075069474,-0.183958846,-0.029736067,-0.071469852,-0.210890337,0.178916266,-0.58058689,-0.15107283,-0.335756849,0.099210902,0.222536783,-0.254062352,-0.038282116,-0.228801749,0.035601683,-0.200043889,-0.391642459,0.251130323,0.220688963,0.268432927,0.191875006,0.00849087,0.019181874,-0.012936983,0.130617938,0.182504587,-0.397245719,-0.346618206,-0.393452094,-0.111226418,-0.12850177,-0.000333335,0.015288715,0.218176232,0.142175976,0.266622494,0.404016191,0.14789028,-0.165545381,0.005196398,-0.047745903,-0.205606982,0.086952639,-0.312020875,0.472119746
REACTOME_MATURATION_OF_SARS_COV_1_NUCLEOPROTEIN,-0.545593174,-0.347051171,-0.080218942,0.572974539,0.377943586,0.197836013,0.493001261,0.5074683,0.498204119,0.229896629,-0.02244867,0.568802319,0.020583079,0.092603444,-0.2986688,-0.120632475,-0.037911901,-0.112305962,0.051769015,0.059114116,-0.053579589,0.194567047,-0.361215004,-0.039682071,-0.292681006,0.042896425,0.114250406,0.197304093,-0.535043532,-0.6652596,-0.638392704,-0.50898773,-0.382347355,-0.059171754,0.056677651,0.193164597,0.116091197,0.080352346,-0.548459805,-0.585452279,-0.566976323,-0.510955695,-0.35264942,0.26887385,-0.265465476,-0.313207579,0.083744817,-0.303609479,0.580957559,0.356290447,-0.041820611,-0.262255292,0.051877749,-0.079189448,0.164875608,0.025120556,-0.063205787,-0.181714101,0.4195153,0.096144042,0.189205954,0.300106145,0.167714885,0.181926685,-0.612518067,-0.567150723,-0.712918322,-0.201864182,-0.130868684,-0.226094237,0.038585428,0.119513779,0.168690888,-0.242181493,-0.540011138,-0.130909109,-0.159080658,0.001648865,-0.063381151,0.252709803,-0.024492051,-0.221665673,-0.054841784,0.159492218,0.051691342,-0.098868854,-0.435054562,0.296967361,0.259516079,0.155478975,0.230592204,0.362233209,0.166287133,0.190673078,0.227940789,-0.187620802,0.240701191,-0.076759929,0.440892727,0.160234693,0.102973825,0.231965627,-0.029264443
REACTOME_TRANSLATION_OF_SARS_COV_1_STRUCTURAL_PROTEINS,-0.086582407,-0.035136314,0.223967244,-0.127633579,-0.147325491,-0.130601174,-0.062629517,0.042578402,0.083590445,0.137195143,0.239915163,0.141260034,0.038809702,0.278613416,0.258589583,0.16745045,0.302503692,0.234442239,0.165818884,0.129820586,0.156828652,0.075926969,0.060453074,0.116819653,-0.21466141,0.066557455,-0.041546992,0.010841038,-0.159682968,-0.201391139,-0.030054186,-0.083828962,0.086699489,0.374458603,0.269718226,0.331027116,0.253097268,0.38039532,-0.089491083,-0.129564505,-0.219806092,-0.142484168,-0.192655581,0.166993012,-0.075273495,-0.290558028,-0.056804804,-0.106798175,0.13610642,0.164721489,0.155988218,0.094998736,0.160948692,0.228609855,0.237971888,-0.088061526,-0.050256063,-0.19300879,-0.252399237,-0.037182881,-0.056078824,-0.074376619,-0.099324213,-0.24052184,-0.580218012,-0.404503906,-0.543936531,-0.14943795,-0.108354718,-0.195245618,-0.151475195,-0.172086374,-0.081360897,-0.193936004,-0.503599699,-0.061604819,-0.032727758,-0.12537445,0.228813421,0.21250498,0.218397321,0.214108063,-0.134171446,-0.054322644,-0.27215769,-0.228120389,-0.353512579,-0.186256625,-0.152654867,0.036629915,0.008044783,0.19093131,0.046927035,0.265018943,0.134577269,-0.312386073,-0.08717499,-0.364101902,-0.145197937,-0.163264384,-0.291893325,-0.066867072,-0.111263331
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS,-0.338032836,-0.307524341,0.424392218,0.145901923,-0.136661151,0.17595195,-0.192396538,-0.137339077,-0.208374133,-0.049264979,-0.162403582,0.025396405,-0.081190187,-0.112648054,0.370673089,0.250464838,0.350815772,0.306074577,0.242840251,0.166003924,0.150598926,0.082254943,-0.134315637,0.226906842,-0.277156581,-0.38690628,-0.394816995,-0.227319663,-0.373158841,-0.204046612,-0.458236691,-0.438093942,0.258927879,-0.446549544,-0.344420921,-0.423839123,-0.450498713,-0.549086637,-0.341040303,-0.285649121,-0.441842705,-0.235153352,-0.372636145,-0.290306659,-0.56213932,-0.455045659,-0.087390413,-0.42515878,0.318317959,-0.340182696,-0.468293811,-0.400558572,-0.274776992,-0.461167874,-0.284045419,0.16700416,0.155070889,0.0792755,-0.109298811,0.265010611,0.199789152,0.254655812,0.356764421,0.018705169,-0.267353811,0.537344057,0.194776083,0.465905022,0.619410654,0.015400998,0.267719187,0.266375514,0.326232163,-0.291160835,-0.08778803,-0.113098845,0.181542208,0.053604178,-0.070504267,-0.009080556,-0.062571327,-0.081068569,0.044785267,-0.059802368,0.00672806,0.041013144,-0.143004789,0.250021115,-0.093840114,-0.127132943,-0.237887545,-0.317423555,-0.031330885,-0.103859281,0.411381813,0.098221527,0.129019391,0.175428737,-0.089573342,0.248002095,0.179717211,-0.065367721,0.192229526
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_TESTIS_DIFFERENTIATION,0.432287318,0.392333627,-0.056827733,-0.423914888,-0.458962554,-0.278345188,-0.436652634,-0.393317506,-0.23955658,0.186666772,0.412686687,0.253470401,0.245594486,0.300563674,-0.122177033,0.071669234,0.179905288,0.086532616,-0.07336821,-0.265217064,0.026000914,-0.352410951,0.256386801,-0.11197183,-0.227477993,0.267676715,-0.044003343,-0.038078061,0.127142995,0.302114929,0.223698067,0.276096376,0.143513652,0.109085376,-0.130104765,-0.102886406,0.025027454,0.030019788,0.230636246,0.017748059,0.216479011,0.279858711,0.29010416,-0.10031472,0.364872105,0.502299605,0.087578329,0.138402034,-0.585710658,-0.370516628,0.085829892,0.357554804,-0.184354991,0.17646007,0.126132976,-0.013381651,-0.277292727,-0.083747155,-0.237034149,-0.041081726,0.318584915,-0.003268589,0.043399545,0.327113627,0.428689284,0.275884775,0.398478063,-0.143854183,0.154553994,0.45641336,0.036878795,0.249637906,0.136300307,-0.07329973,0.158627693,0.332920275,0.422600056,0.181203257,0.371723833,-0.249345454,0.156440587,0.329557825,0.019203886,-0.063227478,0.06193618,0.047119297,0.208538193,-0.463126733,-0.414448764,-0.234759176,-0.070181032,0.479027889,0.452220832,-0.156069965,-0.226735626,-0.068410136,0.0978221,0.182423955,-0.070286272,-0.138078522,-0.640002854,-0.140052334,-0.216171426
REACTOME_SARS_COV_2_INFECTION,-0.378627577,-0.371827758,0.088717505,-0.20053515,-0.339667524,-0.085665706,-0.185795275,-0.195121349,-0.108780213,-0.061608925,0.071401705,-0.053323732,-0.079205187,0.186308565,0.011171595,-0.005568005,0.087683886,-0.045524297,0.009126713,0.259377547,0.146456789,0.104934834,-0.006177429,0.251455076,-0.076651607,-0.117403782,-0.217521265,-0.123874307,-0.316315025,-0.339409156,-0.28588102,-0.245129884,-0.051697715,0.202987321,0.23554331,0.206388097,0.186280326,0.272523564,0.062320474,0.055241758,-0.025730556,-0.114340959,-0.012995286,-0.015670785,-0.207970358,-0.292493289,-0.048400784,-0.111506197,0.004951497,0.059381447,0.257121896,0.264422944,0.292028275,0.246434392,0.336094313,0.006281865,-0.055693358,-0.087601717,-0.278145347,0.025489728,0.041225506,0.044393706,0.047085625,-0.129609247,-0.52334935,-0.325591186,-0.503562997,-0.079827016,0.12002436,-0.191341776,0.093361092,0.058991331,0.109262473,-0.045903316,-0.339824935,0.089994213,-0.041278422,0.007151058,-0.081167577,-0.155896013,-0.080609582,-0.156545514,0.071606623,0.116238837,-0.212679634,-0.14230345,-0.328957517,-0.117494669,-0.023236023,0.076806783,-0.027043621,0.275135712,0.146235318,0.258215532,0.351690887,-0.175960378,-0.155211042,-0.256083797,-0.071477803,-0.009864906,0.125821378,-0.014485194,0.029142856
REACTOME_MATURATION_OF_SARS_COV_2_SPIKE_PROTEIN,-0.399973312,-0.470758598,0.314048904,-0.47293256,-0.499971909,-0.106350232,-0.336679005,-0.320226012,-0.268028691,0.241105202,0.387828537,0.079382808,0.15204445,0.480707485,0.303874725,0.16525258,0.406400325,0.181332655,0.192150866,0.335386632,0.25511633,0.117119965,0.178252647,0.194173119,-0.025317021,-0.0930428,-0.173555539,0.040555408,-0.227963019,-0.264496562,-0.154826413,-0.190892515,0.284589214,0.499825298,0.421392825,0.389889044,0.431190092,0.496281723,0.059454115,0.267548296,0.080382456,-0.05186241,0.030678214,-0.107760355,-0.134563146,-0.440356735,-0.268378031,-0.192583861,-0.028549218,0.366031224,0.548643948,0.598345295,0.504613874,0.564717546,0.547831462,-0.139916404,-0.075626771,-0.016977211,-0.455553488,-0.110890759,-0.134991077,-0.292280008,-0.12507024,-0.474024019,-0.495914117,-0.371157627,-0.488828463,-0.193172531,0.142948775,-0.401235845,-0.281229054,-0.263293772,-0.155930229,-0.049908241,-0.372630728,0.103184637,0.05073675,-0.158349652,-0.079130198,-0.181443768,-0.065384669,0.010826997,0.028466416,0.095944601,-0.320817394,-0.217144666,-0.333006679,-0.403025227,-0.157518294,-0.011176366,0.059955196,0.216369147,0.07206788,0.348212628,0.342189629,-0.361582284,-0.432627877,-0.55851319,-0.462418849,-0.219456178,-0.17809653,-0.209989192,-0.22337197
REACTOME_MATURATION_OF_SARS_COV_2_NUCLEOPROTEIN,-0.650378001,-0.552200354,-0.109729718,0.461393401,0.407294592,0.377304949,0.370216615,0.411311683,0.36968403,0.202245465,-0.180982507,0.392211852,-0.084177692,0.067052328,-0.0487751,0.031248653,0.02402888,0.082722383,0.216598083,0.235069842,0.164329635,0.226647449,-0.27507038,0.145855622,-0.244853726,-0.232815009,-0.072902355,0.001596534,-0.57993675,-0.657579245,-0.657122967,-0.596221863,-0.475547815,-0.109542967,0.080074396,0.056788736,0.034209244,-0.012338285,-0.397105483,-0.387883066,-0.390190241,-0.379819511,-0.141169,0.23984479,-0.427700345,-0.444243495,0.044840034,-0.444195345,0.432406638,-0.107355149,-0.013907213,-0.291499465,0.046811569,-0.084765365,0.104765832,0.174188078,0.03273796,0.082685731,0.245580795,0.054722925,0.11529066,0.348688483,0.163932901,0.178267899,-0.612777853,-0.465674773,-0.604011812,-0.055642026,-0.006455038,-0.370539482,-0.130806893,-0.128792191,0.060492372,-0.357786523,-0.549481893,-0.168096486,-0.076593252,0.166850416,0.03707687,0.241233948,0.058984505,-0.278885248,0.183601858,0.376258637,0.058273417,-0.16532447,-0.428414744,0.281149033,0.244361557,0.181740214,0.20228407,0.1890077,0.020792433,0.055649469,0.231782139,-0.140632133,0.180962021,-0.04958218,0.347725462,0.13972044,0.185926651,-0.016995427,0.245191145
REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS,-0.356179533,-0.372769892,0.206970674,-0.261851152,-0.352996124,-0.023548186,-0.128093245,-0.112983238,-0.041403054,0.14327201,0.242735268,0.079985194,0.04264903,0.369251322,0.287735207,0.208052645,0.368525989,0.250644759,0.268874059,0.292179111,0.205807211,0.114407124,0.076257779,0.172317532,-0.154948928,-0.156774441,-0.261282666,-0.06624659,-0.339809418,-0.372821392,-0.311147628,-0.326626469,0.060515547,0.304999126,0.291254328,0.282387011,0.26529961,0.347688641,-0.020231992,0.062236376,-0.062242969,-0.116703783,-0.046057007,-0.035229661,-0.27622455,-0.407015457,-0.148520768,-0.270979736,-0.028577625,0.062804991,0.349602286,0.316230251,0.293712895,0.336647669,0.321912318,0.023360614,0.00521479,0.034726027,-0.319769597,-0.007628376,0.005176222,-0.021063728,0.017621997,-0.263436623,-0.55449869,-0.332769589,-0.513035343,-0.136175842,0.085525835,-0.329272015,-0.14486393,-0.168990867,-0.040531637,-0.186155296,-0.427345946,-0.037074134,-0.038317551,-0.075224781,-0.013171135,-0.080097252,-0.02185963,-0.013154732,0.094679135,0.154409631,-0.284798502,-0.264321387,-0.364604998,-0.215996695,-0.054584286,0.017305089,-0.027233111,0.230660398,0.058183508,0.290592139,0.358853798,-0.336117362,-0.196104797,-0.408919766,-0.197282491,-0.061917403,-0.00497756,-0.122392982,0.014370762
